Var1,Var2,Var3,Var4,Var5,Var6
0,2252432927,Sat Jun 20 06:15:18 PDT 2009,NO_QUERY,KaleighGrace,"My bb is blinking uncontrolablly. I think its about to explode "
0,2215887882,Wed Jun 17 18:44:58 PDT 2009,NO_QUERY,kBecouv,"@oliviala i heard it was sad "
0,2014895882,Wed Jun 03 03:02:32 PDT 2009,NO_QUERY,dirasugandi,"Miss Bali already!  Mba Andrea....yuuuuuuks! Hehe.."
4,2066609622,Sun Jun 07 10:50:35 PDT 2009,NO_QUERY,joulieboolie,"#scala community is so friendly and helpful to newbies, for anyone interested (esp. women  don't be shy, get involved"
4,2002066126,Tue Jun 02 03:01:45 PDT 2009,NO_QUERY,NatLim,"@cfsam yweah! swo wunfwair... sowie.. i was bwusy wif mwy asswignmwent...  kween.. we hwope u will hwave a gweat twime twhere "
4,2055904647,Sat Jun 06 10:10:04 PDT 2009,NO_QUERY,__aisling,"@lauradawg yeah!! cos i remember you didnt know who it was for ages  and it was really weird &amp; awesome! awh wee memories "
4,1971544561,Sat May 30 07:20:58 PDT 2009,NO_QUERY,b1brittany,"@felzZz hey, I'm not famous but you wanted some messages so I am giving one to you. Haha.  You know you shouldn't... stalk them because..."
0,2015635709,Wed Jun 03 05:09:46 PDT 2009,NO_QUERY,Amneet001,"http://twitpic.com/6iyyt - me and my friends on the last day of school "
4,1680166764,Sat May 02 11:03:19 PDT 2009,NO_QUERY,greylurk,"#barcampla looks geekier this time around.    "
4,1836478704,Mon May 18 08:04:12 PDT 2009,NO_QUERY,audreyassad,"Heading to meet @recreate for coffee. Random guy at gas station rolled down his window to tell me I'm cute. It's 65 degrees.  Good day. "
0,1965988062,Fri May 29 16:54:56 PDT 2009,NO_QUERY,Kerstyn,"@DJLTHEMASTERKEY i guesss "
4,2072299918,Sun Jun 07 20:45:47 PDT 2009,NO_QUERY,rawwksann,"@dargent222 true. But I take pride in having two. "
4,1795226674,Thu May 14 07:23:33 PDT 2009,NO_QUERY,katyb_,"I wanna learn how to do the hoedown throwdown! I'm gunna YouTube it when the films over  and I never do 'D'"
0,2221792523,Thu Jun 18 06:00:41 PDT 2009,NO_QUERY,jada_r,"I didnt tweet for a few days... I had to study a lot... &amp; I still have to. "
4,1974202027,Sat May 30 12:38:49 PDT 2009,NO_QUERY,GameShifta,"@zondreeblais  what u sayin true to?"
4,1882914078,Fri May 22 07:41:59 PDT 2009,NO_QUERY,fanniefortmrw,"i just had the best coffee ever. i will always buy my coffee there from now on "
0,1468031805,Mon Apr 06 23:21:13 PDT 2009,NO_QUERY,OhMyChristine,"@yaykimo It's sad it's the last season.  I wanna see when Spencer calls Lauren!"
4,1469342771,Tue Apr 07 06:04:42 PDT 2009,NO_QUERY,willou,"Twitter rocks "
0,1835541208,Mon May 18 06:13:29 PDT 2009,NO_QUERY,BrookeChandler,"has been driving her little car around but had to leave her at home "
0,2013818036,Tue Jun 02 23:39:46 PDT 2009,NO_QUERY,kt_did04,"This guy has the same txt msg tone as me. His keeps going off. I think it's mine but it's not. So sad... "
4,2184603564,Mon Jun 15 16:09:01 PDT 2009,NO_QUERY,melisheath,"been bonnarooing since thurs! will start being intellectual again ... soon    camping:solar showers are awesome, used cooler melt water!"
4,2032885856,Thu Jun 04 11:54:42 PDT 2009,NO_QUERY,SweetNSeattle,"@esandis great write-up! and even better, the skillet airstream is in my hood today! (perfect, b/c it's too hot too be cooking, right?) "
0,2071609498,Sun Jun 07 19:39:51 PDT 2009,NO_QUERY,mia_kitty,"wishes it was easier to find places that sell Lis Er Stille albums  They are truly awesome, and yet, unbeloved of shops in the UK "
0,1967554522,Fri May 29 19:47:42 PDT 2009,NO_QUERY,The_Book_Thief,"Needs more canvas! And Less work, more art!!! "
0,1881014160,Fri May 22 03:18:07 PDT 2009,NO_QUERY,xila08,"The spark is gone. "
4,1973401487,Sat May 30 11:04:38 PDT 2009,NO_QUERY,frozenaura,"Hello, world! I had my fair share of laundry, car cleaning, black licorice salt water taffy and plant watering today "
4,2188685907,Mon Jun 15 22:21:42 PDT 2009,NO_QUERY,DzynOne,"@mike868y just get an iPhone "
0,2221230074,Thu Jun 18 04:58:33 PDT 2009,NO_QUERY,lexibalunas,"Aww i'm looking at my old locker for the last time  it says &quot;higgins: i hung out with you in the fifth grade&quot; haha"
4,1975488836,Sat May 30 15:15:54 PDT 2009,NO_QUERY,philhancox,"Another domain bought, another challenge "
0,2223936090,Thu Jun 18 08:53:30 PDT 2009,NO_QUERY,Jess_Cookie,"@carly_hall I know,, I wanna get onit "
4,1970370245,Sat May 30 03:35:22 PDT 2009,NO_QUERY,georgia_a_c,"Walking down Brunswick street with no shows on, looking like ladies of the night werd playa "
4,1468472389,Tue Apr 07 01:52:51 PDT 2009,NO_QUERY,JenniferVazquez,"@mgrmike Hi Mike!  I would love for you to download my cd, &quot;bend&quot;, for $4 @ http://www.jennifervazquez.com/products.htm  You'll luv it! "
0,2240298226,Fri Jun 19 09:34:43 PDT 2009,NO_QUERY,Morganz65,"lost a dear old auntie  this is a sad day...................."
4,1676425391,Fri May 01 22:00:34 PDT 2009,NO_QUERY,effingcards,"@mobscenes Send some of my crazy postcards to your postcrossing friends!  http://is.gd/ugVc"
0,2189121531,Mon Jun 15 23:17:23 PDT 2009,NO_QUERY,Dave_Aileen,"I Love My Ford Focus. Too Bad I Cant Drive It "
4,1677132244,Sat May 02 00:35:57 PDT 2009,NO_QUERY,courtSchenkl,"HAHAHA made a dork out of myself with @pepperlive  but its just all in a nights work  sweet dreams to my fav boys from hawaii "
0,2050639293,Fri Jun 05 19:01:58 PDT 2009,NO_QUERY,BrookesMyName,"Night everyone! I can't believe I'm going to bed at 10. Freaking Recital, I'm gonna miss Conan tonight. "
0,1974987313,Sat May 30 14:12:43 PDT 2009,NO_QUERY,redheadpg,"@Sunshine519 you just don't like me anymore "
4,1956743383,Thu May 28 22:34:45 PDT 2009,NO_QUERY,SallytheShizzle,"@ddlovato YOU GET LOTS OF PRESSIES  http://bit.ly/BQVM4"
0,1694177697,Mon May 04 01:26:06 PDT 2009,NO_QUERY,SassaJimenez,"@Bubiboo not yet!  they haven't told any of us yet."
0,2186028238,Mon Jun 15 18:15:11 PDT 2009,NO_QUERY,bostonaustin,"Meeting fail, nothing resolved. Going to be a rough week "
0,2184019067,Mon Jun 15 15:18:16 PDT 2009,NO_QUERY,farahato,"@bungeespin sorry for your loss "
4,1961357427,Fri May 29 09:22:45 PDT 2009,NO_QUERY,xEvie,"@writeranonymous aaaw, you're so sweet! you've become a great friend of mine too  !"
4,2051216408,Fri Jun 05 21:10:01 PDT 2009,NO_QUERY,LordConti,"started reading Benjamin Button today "
4,1956887977,Thu May 28 22:57:01 PDT 2009,NO_QUERY,SkylerCaine,"GOODNIGHT! "
0,1962318209,Fri May 29 10:51:40 PDT 2009,NO_QUERY,hkim1130,"@2TuffDC i dunno what i'm gonna do. i love my skinny jeans! "
0,2187361366,Mon Jun 15 20:10:11 PDT 2009,NO_QUERY,britnich21,"Getting ready to crawl in bed. Not feeling so great "
4,2044219446,Fri Jun 05 09:02:34 PDT 2009,NO_QUERY,freyburg,"sitting in the Calgary airport editing video and waiting for my ride.  #YYC"
0,2054352709,Sat Jun 06 07:09:47 PDT 2009,NO_QUERY,deariawandria,"My dog putih got a tumor and she just done the operation "
0,2190962017,Tue Jun 16 04:11:05 PDT 2009,NO_QUERY,superstylin_,"just put my t in the park ticket on ebay  i hope it sells......."
0,2058041679,Sat Jun 06 14:09:04 PDT 2009,NO_QUERY,bimbler,"@CrisiLouise I think otis is cos he has mmr booster yesterday &amp; some thing else as well, poor little bugger, both arms "
4,1995061803,Mon Jun 01 12:53:22 PDT 2009,NO_QUERY,CaraIsaac,"wow i have studied histroy for 5 hours straight! i better pass this exam, unlike @SarahG8s who is failing  lol love you gates"
4,1933135195,Tue May 26 23:05:18 PDT 2009,NO_QUERY,BrandonPeters84,"Finished reading Way of The Peaceful Warrior "
4,1961657637,Fri May 29 09:50:38 PDT 2009,NO_QUERY,TheRealDrivah,"@ms_mariana forget about that let's get into the story ... About this girl blah blah blah who adored me "
4,1978337824,Sat May 30 23:03:52 PDT 2009,NO_QUERY,heyyouknow,"Finally in bed! It sure does feel amazing to lay down! "
0,2187342118,Mon Jun 15 20:08:30 PDT 2009,NO_QUERY,floor9,"@SmithToYou Well, based on what one of their employees just posted on my blog, Metro Bank isn't very people-friendly either.  "
0,2051604460,Fri Jun 05 22:23:24 PDT 2009,NO_QUERY,cable_addict,"@vamp926 ...reviews makes it very discouraging. "
4,2177004456,Mon Jun 15 05:14:38 PDT 2009,NO_QUERY,krzimmer,"@brwney Thank you "
0,2326921135,Thu Jun 25 07:41:10 PDT 2009,NO_QUERY,ForeverGrateful,"Crying. My doggie isn't doing well &amp; I'm sad that she's suffering. Went 2 pet her &amp; she started crying. She doesn't recognize me anymore "
4,1680886079,Sat May 02 12:43:24 PDT 2009,NO_QUERY,Danniskates,"Is watching britains got talent and liked the mini Oliver "
4,1984732132,Sun May 31 15:41:46 PDT 2009,NO_QUERY,abend0c4,"@stevivor I usually watch on my cell phone, so I'm not sure   They've got pretty good forums, have you checked there?"
0,2252804000,Sat Jun 20 07:01:46 PDT 2009,NO_QUERY,djsaywat,"oww oww fuggety oww bad cramps "
4,2039829890,Thu Jun 04 22:55:01 PDT 2009,NO_QUERY,mzungubeck,"content with being an old person that sits, read, writes, and drinks coffee....with a little adventure thrown in here and there "
4,1977170934,Sat May 30 20:16:55 PDT 2009,NO_QUERY,nicefaceMITCHIE,"@smileitsbubbles no way! thats so cool "
4,1974364274,Sat May 30 12:59:09 PDT 2009,NO_QUERY,localshops1com,"@jessicarivelli i hope you're not driving "
4,1970511456,Sat May 30 04:09:44 PDT 2009,NO_QUERY,kiwimeg,"@StaceyDerbinshi 2 Twollars (http://www.twollars.com) thanks for the follow "
0,2011955663,Tue Jun 02 19:50:14 PDT 2009,NO_QUERY,grasha11,"Air France incident scares me, I fly at least once every two months... "
0,2065807951,Sun Jun 07 09:19:52 PDT 2009,NO_QUERY,missasheedx,"food replacement went shit..replaced it back with more food  x"
0,2188238428,Mon Jun 15 21:32:18 PDT 2009,NO_QUERY,b_mad,"@NoahReich I want to be a Reich...!  how can I apply?"
0,1996229082,Mon Jun 01 14:44:27 PDT 2009,NO_QUERY,ginacoughlan,"in socials, doing nothing, wanting to nap "
4,1880079557,Fri May 22 00:02:09 PDT 2009,NO_QUERY,LAMBEYgoneWILD,"@AubreyODay  I was hope-n you would say Yes dud i  think you would kill that show LoL you got my VOTE! "
0,2046772321,Fri Jun 05 12:40:15 PDT 2009,NO_QUERY,leadingyou,"Unhearted, is basically describing my life right now "
0,1956001244,Thu May 28 21:00:15 PDT 2009,NO_QUERY,Teecoles,"up late doing whackk school work. "
0,2199343134,Tue Jun 16 17:21:55 PDT 2009,NO_QUERY,lkespiritu,"I woke up...TO PLAY PET SOCIETY! I seriously am getting addicted again  http://plurk.com/p/11gni1"
4,2003812829,Tue Jun 02 07:11:25 PDT 2009,NO_QUERY,hey_nikki,"Is watching ellen  I love this show!"
4,2050153131,Fri Jun 05 18:09:42 PDT 2009,NO_QUERY,dadarria,"@threesunset Thanks! "
0,2221518288,Thu Jun 18 05:31:56 PDT 2009,NO_QUERY,doogie813,"Anyone know of a virtual mtg program that allows video feed from webcam? www.gotomeeting.com does not   #fb"
4,1989277253,Mon Jun 01 00:58:06 PDT 2009,NO_QUERY,Cute_divya,"@MallikaLA  hey just saw the trailer of hisss. The whole nagin avtar is hot! Can't wait for a female superhero. Girl power yay! "
4,2053922983,Sat Jun 06 06:05:27 PDT 2009,NO_QUERY,krismorrison,"And we have sun!  in New York, NY http://loopt.us/MGhjFQ.t"
0,2265352955,Sun Jun 21 06:23:30 PDT 2009,NO_QUERY,iamfearless,"Well it was fun while it lasted. Heading back on the earlier bus as Shannon has to get surgery on her leg this afternoon. sucks "
0,2234192025,Thu Jun 18 22:35:42 PDT 2009,NO_QUERY,liltrip74,"ok now im sad but whats new lol life goes on with or without my approval "
0,1835452583,Mon May 18 06:01:31 PDT 2009,NO_QUERY,annavaganza,"I hate having deadline "
4,1969075389,Fri May 29 22:58:07 PDT 2009,NO_QUERY,meyuy,"Saturday nap is one of the most beautiful things in the world "
4,1965098769,Fri May 29 15:19:50 PDT 2009,NO_QUERY,kathyxxxx,"@qu33n1315 oh cool when did you go to them? im gonna see jb in november in dublin i cant wait!! "
4,2193527751,Tue Jun 16 08:34:46 PDT 2009,NO_QUERY,jacodenn,"@_Deeders_ I hope it all goes well for you at the Dr. today "
4,2177639330,Mon Jun 15 06:27:15 PDT 2009,NO_QUERY,CeliaMarzan,"Spending the day with my nephew! ... he makes me happy! "
0,2230150014,Thu Jun 18 16:42:32 PDT 2009,NO_QUERY,CindalMaiko,"@seanyboysp SuPeR BiTTeR "
0,1967784242,Fri May 29 20:12:19 PDT 2009,NO_QUERY,KieranthePR,"I really feel nauceous about my self being "
0,2203655214,Wed Jun 17 00:13:38 PDT 2009,NO_QUERY,jdhthegr8t,"Hate this time of year...not sure if I hear gunshots or fireworks "
4,1677874631,Sat May 02 04:26:53 PDT 2009,NO_QUERY,BlackSwanImages,"@laura_eyedea It is all such nice kit with people working in the shop that know what they are talking about "
4,2055828741,Sat Jun 06 10:01:46 PDT 2009,NO_QUERY,allie_cat2001,"If you please where you go......then you may go where you please. "
0,1965976707,Fri May 29 16:53:39 PDT 2009,NO_QUERY,LilEmoBoi,"@gay_emo_zac haha... I wouldn't be surprised... The few cute ones here are either taken or straight... "
0,2014121159,Wed Jun 03 00:31:18 PDT 2009,NO_QUERY,jrumao,"figuring out how to make the most of my last few weeksin California "
4,1979796934,Sun May 31 04:32:31 PDT 2009,NO_QUERY,emilyburnett,"@Liamh22 yeahhhss look on my facebook  and i have done ALOT of revision and well as bgting! The twitpic on my phone wont work sad times!"
4,1977319719,Sat May 30 20:41:13 PDT 2009,NO_QUERY,jessiedinorex,"@bigwormy hahah, MR. Bryar, he always has been a very generous man, eh? "
4,1956730871,Thu May 28 22:32:52 PDT 2009,NO_QUERY,MATT_369,"what he said  ~&gt; rt @MATT_369 ?? To all my new followers - thank you!! Feel free to &quot;tweet&quot; me anytime!! God Bless you! ??"
4,1686335200,Sun May 03 04:58:04 PDT 2009,NO_QUERY,mayhemstudios,"@Gloson anytime young man. "
4,1970429129,Sat May 30 03:50:05 PDT 2009,NO_QUERY,HoppyH,"@selenagomez Awww we will Miss Joey too, seeing her in your crazy youtube video's made me  you 2 were soo funni, follow me x"
4,1991221950,Mon Jun 01 06:38:14 PDT 2009,NO_QUERY,let511,"Lots of work today...but I have my coffee "
4,1978673925,Sun May 31 00:05:40 PDT 2009,NO_QUERY,FamousFalicious,"Early Niteee! Gots 3 Services Tommrow!..Nite Twitters! "
4,1793460408,Thu May 14 02:46:52 PDT 2009,NO_QUERY,taluta,"@lovelykatherine Found this link that might give you more info + it's short and sweet  http://www.wildlifetrust.org.uk/facts/hedge.htm"
0,1993454227,Mon Jun 01 10:24:12 PDT 2009,NO_QUERY,PhilipTheKing,"@keishacurtis no invite? "
4,2052184465,Fri Jun 05 23:55:11 PDT 2009,NO_QUERY,TheStyleRules,"@NRichienews Thanks Belinda "
4,1792453865,Wed May 13 23:10:58 PDT 2009,NO_QUERY,LaurenCroft,"School is out! (: I'm back at home, finally! "
4,2175300543,Mon Jun 15 00:36:35 PDT 2009,NO_QUERY,OhNoesItsRono,"New song on YouTube is out!    Please check it out!  Thanks!    http://tinyurl.com/m6zxbp"
4,1967021303,Fri May 29 18:49:48 PDT 2009,NO_QUERY,forever_pink,"@ddlovato http://twitpic.com/65r98 - wow, this is soooooooo incredibly gorgeous!  you are beautifullll demi!  "
4,2061299564,Sat Jun 06 20:34:56 PDT 2009,NO_QUERY,DikYane,"@ddlovato when will you do tours in MALAYSIA?? cant wait for that  hope soooonnn.."
0,2254598772,Sat Jun 20 09:59:58 PDT 2009,NO_QUERY,ennan,"Can't get VLC http interface connected ;( now i've got to fysically move to my computer for play/pause  anyone tips? S not firewall afaik"
0,2232123982,Thu Jun 18 19:29:04 PDT 2009,NO_QUERY,SingingCookie,"Gah so tierd! and i still have to get up at 5am 2morro "
0,2011524378,Tue Jun 02 19:09:19 PDT 2009,NO_QUERY,rannox,"www.mybrute.com is down "
0,2257086963,Sat Jun 20 13:46:28 PDT 2009,NO_QUERY,evlminion,"@heatherdedona I'm jealous! Homework for me. "
0,2219223737,Thu Jun 18 00:03:49 PDT 2009,NO_QUERY,djbisproper,"@Jiggolo i DEF tried to get that info for you.  buuuuut can't find it :/"
0,1999937200,Mon Jun 01 21:05:51 PDT 2009,NO_QUERY,bebeasley,"@jessicaheintz That's not good.   Good luck though!"
4,1564365302,Mon Apr 20 03:08:01 PDT 2009,NO_QUERY,hakeofdoom,"not on call at all this week "
0,2288295747,Mon Jun 22 18:58:39 PDT 2009,NO_QUERY,mizzdagga,"after graducation di fam and i went to nakisaki to eat and now we on our way home so no work for me tonight "
4,2050041085,Fri Jun 05 17:57:42 PDT 2009,NO_QUERY,thatwaslulu,"@candy156sweet .Thanks Denise..Not looking good though. Long range forcast...rain all week. Sooo over it! You have a good weekend though "
0,2259078084,Sat Jun 20 16:58:59 PDT 2009,NO_QUERY,natashatiffany,"why is it so rainyyy "
0,1956785455,Thu May 28 22:41:06 PDT 2009,NO_QUERY,go_boldly,"seems to be having an allergy attack.  Boo.   "
4,2182429651,Mon Jun 15 13:09:31 PDT 2009,NO_QUERY,ShelleyHendrix,"@ShelleyHendrix poolside...mount saint laundry almost conquered...it can wait "
0,1976861165,Sat May 30 19:20:14 PDT 2009,NO_QUERY,iluvmyself143,"Diego trip cut short.. @ the hospital with fam "
4,1997197448,Mon Jun 01 16:25:36 PDT 2009,NO_QUERY,taykillszombies,"tetrisss @tetrisfriends  wantttt to talk to the boyfriendd &lt;3"
4,1986174227,Sun May 31 18:26:22 PDT 2009,NO_QUERY,hyperren,"The bus just left the station. "
4,1982066783,Sun May 31 10:27:36 PDT 2009,NO_QUERY,babygaeby,"http://twitpic.com/6cdm3   @samantharonson and this one too "
0,1985326957,Sun May 31 16:53:24 PDT 2009,NO_QUERY,lilygiron,"if this kid was beheaded, I'd think it was michael. soooo weird! haha. the bruise on my leg is kiiiiillliiinnnng me "
0,1554166326,Sat Apr 18 16:15:01 PDT 2009,NO_QUERY,eXxy,"iPhone restore is going to take too long. Am I truly going to have to go without my phone tonight? A terrifying prospect "
4,2063305446,Sun Jun 07 02:07:50 PDT 2009,NO_QUERY,EvilSue,"@philhart lol at least its getting done  boring but getting done "
0,2189093422,Mon Jun 15 23:13:36 PDT 2009,NO_QUERY,Wolfgang_,"@jinnpod Yeap. ~All~ gone.  "
0,2067837844,Sun Jun 07 13:02:48 PDT 2009,NO_QUERY,addersop,"You didn't sell, you didn't sell and you didn't sell!  I'm gonna miss this intro "
4,2059215138,Sat Jun 06 16:28:51 PDT 2009,NO_QUERY,ohiosweetie81,"@Makaio8688 Awesome pic Jared thanks for sharing it with us  hope you have alot of fun."
4,2054152880,Sat Jun 06 06:41:23 PDT 2009,NO_QUERY,amnitaleandra,"@TomFelton hell in the most beautiful way is falling in love-- yes or no? why? please reply! "
0,2263580887,Sun Jun 21 01:12:33 PDT 2009,NO_QUERY,possiblyme,"@r_sail:  blargh.  if that's the weekend of labor day, i'll be in argentina.       "
0,2053365868,Sat Jun 06 04:17:30 PDT 2009,NO_QUERY,Christophervdv,"3 weeks until holidays start!  Can't wait to see my friends again! I've been missing them   I should think about having a small party..."
0,1677480896,Sat May 02 02:18:13 PDT 2009,NO_QUERY,AusRhiannon,"@Milplace LOL, no place where I can find you LOL I miss  you  hurry up and get intergrated!!!"
4,2186721175,Mon Jun 15 19:14:30 PDT 2009,NO_QUERY,aliceinwunder,"@MissCoe Thanks lovely. I felt the magic "
0,1836346435,Mon May 18 07:50:00 PDT 2009,NO_QUERY,Jen_delaOsa,"Rocknroll, how I love you so! Wish I was at home with my guitar right now... "
0,2321713561,Wed Jun 24 21:27:28 PDT 2009,NO_QUERY,kaydubbya,"@tiffmeister82 i can't wait to get it! you're the best! ohh i def drove 3 n' a half hours to find out the TBS concert was canned  sad day."
0,2193224744,Tue Jun 16 08:10:00 PDT 2009,NO_QUERY,Minerveca,"@Mommykins41 I do too. Depression is like a wave pulling you under and keeping you there. Sorry to hear about your dad "
0,2033787799,Thu Jun 04 13:11:26 PDT 2009,NO_QUERY,jenkitty,"@LorenaElsa We saw a few cute doggies and a guy mooning us, but it was empty "
0,1680093858,Sat May 02 10:53:20 PDT 2009,NO_QUERY,imkhris,"@josiahvilla that's not very nice of you... "
4,2183672563,Mon Jun 15 14:49:43 PDT 2009,NO_QUERY,Sharikajb,"@Jimboban hello hun! I finally succumb to trying it  x"
0,2013262179,Tue Jun 02 22:15:55 PDT 2009,NO_QUERY,feriferfer,"aaargh the last weeks of scholl will be stressing. im not doen with homework yet. "
0,2248698469,Fri Jun 19 21:02:24 PDT 2009,NO_QUERY,imjustshane,"@the_tigercub Woo hoo! Oh wait I dont have an hoverboard "
4,1984156034,Sun May 31 14:33:03 PDT 2009,NO_QUERY,vshnu,"Good start to the knock out tourney. Chargers beat yorkers "
4,2053106085,Sat Jun 06 03:17:47 PDT 2009,NO_QUERY,MusicIsHealthy,"57 days guys. MAKE SOME NOOOOOISE "
4,1972525949,Sat May 30 09:23:26 PDT 2009,NO_QUERY,kmoultrie2010,"@moultries LOL...UR SON SAiD HE'LL DO THE DiSHES AFTER HE'S DONE EATiNG...HE'S JUST ABOUT DONE "
0,2187193245,Mon Jun 15 19:55:38 PDT 2009,NO_QUERY,Mylan2424,"Dunzo! Ran about three miles and lifted a little. My shoulder is hurting and so are my knees. I'm getting old  hahaa."
4,2070405232,Sun Jun 07 17:38:10 PDT 2009,NO_QUERY,sassystepmama,"@BrooklynAdam Oh crapola, it's closed on Mondays!  Oh well, guess we'll catch it on our way back!  Thanks again.  "
0,1559644998,Sun Apr 19 11:40:57 PDT 2009,NO_QUERY,JeanneXay,"i?C.B+T.H|| Gonna eat Brunch soon. So hungry  I have a habit of not eating on weekend mornings xD"
4,1687246370,Sun May 03 08:10:36 PDT 2009,NO_QUERY,joemaclover,"@DDubLover i typed you a message over at the comm too! "
4,2065627211,Sun Jun 07 08:58:53 PDT 2009,NO_QUERY,aye129,"Uploading Music of paul mauriat all album ( now 4 album uploaded) Complete Upload in one week http://tinyurl.com/phz7pw  nice day for all"
4,2000443646,Mon Jun 01 22:07:40 PDT 2009,NO_QUERY,bigfatbiatch,"TF2! I'M EXCITED TO WATCH IT! "
0,1754874680,Sun May 10 07:38:10 PDT 2009,NO_QUERY,giclee,"@InnerWizard I hope she's washing and waxing the car, but I doubt it "
4,1556741065,Sun Apr 19 00:07:30 PDT 2009,NO_QUERY,ErickRoche,"eating hotdogs....at midnight! "
0,2234317297,Thu Jun 18 22:49:44 PDT 2009,NO_QUERY,aihailynn,"@ridysuryoseno iya nih rid... tiba2 sedih banget aja td mlm "
0,2205693414,Wed Jun 17 05:15:39 PDT 2009,NO_QUERY,joannej924,"our sun has gone now and so has my smile "
0,1984913792,Sun May 31 16:03:26 PDT 2009,NO_QUERY,lbenitez,"@hrodriguezpr yup, it sucks but that's the price we pay for being a colony "
4,1556241298,Sat Apr 18 22:07:04 PDT 2009,NO_QUERY,trureligion,"Headache. I love rain at night. Snugglin with Mardi Gras "
4,2060821680,Sat Jun 06 19:38:38 PDT 2009,NO_QUERY,DanceDawg,"I love the Highlands.....if I was a city girl I would totally live here "
0,2250919411,Sat Jun 20 01:52:47 PDT 2009,NO_QUERY,Chocoaiida,"woh. saya memang aneh "
0,1970641584,Sat May 30 04:40:31 PDT 2009,NO_QUERY,emilyhall92,"had an alright night last night, didn't drink tho  money issues! lovely weather again today  itv player is weird :S too many adverts!"
4,2175373604,Mon Jun 15 00:48:31 PDT 2009,NO_QUERY,nvenia,"@amalucky nope.. i don't think that's possible "
4,1565104071,Mon Apr 20 05:54:37 PDT 2009,NO_QUERY,katarinahj,"@dougiemcfly you're not a loser! i think you're extremly cool "
4,2015064370,Wed Jun 03 03:35:20 PDT 2009,NO_QUERY,lukasp,"Going offline now to spend time with the boy "
4,1750930557,Sat May 09 18:15:44 PDT 2009,NO_QUERY,silver_tulip27,"@JRKNaughtyNurse Yep, @thespunkyone that B-Day kiss is gonna happen, right @JonathanRKnight "
0,2216495269,Wed Jun 17 19:33:35 PDT 2009,NO_QUERY,PrincessSwaQq,"@MszDiosa oh yea lol I can't bowl lol  but ima still qo http://myloc.me/4e8z"
0,2297035583,Tue Jun 23 09:56:50 PDT 2009,NO_QUERY,DeeMagik617,"wow she realli left me "
4,2064700871,Sun Jun 07 06:57:38 PDT 2009,NO_QUERY,jillkeen,"Going to spoodles  yum"
0,2186352852,Mon Jun 15 18:43:04 PDT 2009,NO_QUERY,BrokenAngel2008,"wow...tomorrow will be a sad day for me "
0,2055368313,Sat Jun 06 09:11:18 PDT 2009,NO_QUERY,MyExpressoLove,"http://twitpic.com/6r0p4 - sad pug  everybody's leaving him today."
4,1551680087,Sat Apr 18 09:41:41 PDT 2009,NO_QUERY,jjmillz,"I hate saturday school. Its so boring I want T "
0,2193882079,Tue Jun 16 09:03:19 PDT 2009,NO_QUERY,yomamallama,"is at work...feels light-headed...is really hungry...and wants to go home and sleep. "
0,2222936312,Thu Jun 18 07:38:13 PDT 2009,NO_QUERY,MissChris423,"I dont understand how we can have so much rain!  I need cheerful sunshine!"
0,1794819600,Thu May 14 06:37:24 PDT 2009,NO_QUERY,emmcurrie,"had 2 cancel gym &amp; lunchdate as bp rocketing. c-ing doc 2nite, think it's my ear condition flaring up not happy girlie. off home 2 rest "
0,2325696591,Thu Jun 25 05:54:55 PDT 2009,NO_QUERY,jci,"Kidney pain. Hurts  brb..."
0,2015027402,Wed Jun 03 03:28:28 PDT 2009,NO_QUERY,SiobhanHickey,"@Ruaile wish I had youtube at work.... "
0,2302776136,Tue Jun 23 17:16:45 PDT 2009,NO_QUERY,ttaasshhaa,"dammit I didn't bring money to school today! "
4,1694238715,Mon May 04 01:42:35 PDT 2009,NO_QUERY,d0nrumata,"Finally welcoming new #followers: @syedbalkhi, @knowem, @avilan, @jkneen, @webfusion5 &amp; @jonathanengalla. Tweet on! "
4,1686709811,Sun May 03 06:29:43 PDT 2009,NO_QUERY,jedisare,"enjoying this long bank holiday weekend, doing almost nothing = bliss  but am looking forward to watching Lost tonight"
4,1880654095,Fri May 22 02:00:58 PDT 2009,NO_QUERY,CforrClemmensen,"@TheNewBradie i liek ur bkg "
4,2012954767,Tue Jun 02 21:37:00 PDT 2009,NO_QUERY,KAYLEEVZ,"2 finals tmrw &amp; im done. bittersweet.  not gna miss the work."
0,1981900585,Sun May 31 10:07:15 PDT 2009,NO_QUERY,FunkyPaul,"Finished! :-D :-/ "
0,1981462120,Sun May 31 09:12:13 PDT 2009,NO_QUERY,_RACHA3L_,"That sun was lush. Shame I couldn't strip some clothes off whilst working "
4,2182273944,Mon Jun 15 12:57:19 PDT 2009,NO_QUERY,platten87,"#iremember when penny sweets actually cost 1p "
0,2176402945,Mon Jun 15 03:46:44 PDT 2009,NO_QUERY,maxalter,"finishing 2 articles for submission, then back to my tax declaration "
4,2052598483,Sat Jun 06 01:17:41 PDT 2009,NO_QUERY,jaytee13,"would like to welcome richard to the &quot;chris talk random shit show&quot; fun times  &lt;3 u chris"
4,2049499625,Fri Jun 05 16:59:26 PDT 2009,NO_QUERY,Backman09,"And isaiah 55:6, 11  yesss! "
0,1960756493,Fri May 29 08:27:28 PDT 2009,NO_QUERY,hyper_baffoon,"phew! i am MELTING!  stupid fan - you picked a good day to stop working "
